     Time [min]        Q_10_18         Q_1_18        Q_10_16         Q_1_16         Q_10_3          Q_9_3          Q_8_3          Q_1_3          Q_3_5          Q_2_5          Q_1_5          Q_1_1
     52.0000000      0.0249997      0.0499885      0.0000000      0.0249997      0.0249991      0.0249985      0.0249974      0.0249106      0.0000000      0.0000000      0.0000000      0.0000000
     52.5000000      0.0249998      0.0499902      0.0000000      0.0249998      0.0249992      0.0249987      0.0249978      0.0249230      0.0000000      0.0000000      0.0000000      0.0000000
     53.0000000      0.0249998      0.0499916      0.0000000      0.0249998      0.0249993      0.0249989      0.0249981      0.0249338      0.0000000      0.0000000      0.0000000      0.0000000
     53.5000000      0.0249998      0.0499928      0.0000000      0.0249998      0.0249994      0.0249991      0.0249984      0.0249430      0.0000000      0.0000000      0.0000000      0.0000000
     54.0000000      0.0249999      0.0499938      0.0000000      0.0249999      0.0249995      0.0249992      0.0249986      0.0249510      0.0000000      0.0000000      0.0000000      0.0000000
     54.5000000      0.0249999      0.0499947      0.0000000      0.0249999      0.0249996      0.0249993      0.0249988      0.0249579      0.0000000      0.0000000      0.0000000      0.0000000
     55.0000000      0.0249999      0.0499955      0.0000000      0.0249999      0.0249997      0.0249994      0.0249990      0.0249638      0.0000000      0.0000000      0.0000000      0.0000000
     55.5000000      0.0249999      0.0499961      0.0000000      0.0249999      0.0249997      0.0249995      0.0249991      0.0249689      0.0000000      0.0000000      0.0000000      0.0000000
     56.0000000      0.0249999      0.0499967      0.0000000      0.0249999      0.0249997      0.0249996      0.0249993      0.0249733      0.0000000      0.0000000      0.0000000      0.0000000
     56.5000000      0.0249999      0.0499972      0.0000000      0.0249999      0.0249998      0.0249996      0.0249994      0.0249770      0.0000000      0.0000000      0.0000000      0.0000000
     57.0000000      0.0250000      0.0499976      0.0000000      0.0250000      0.0249998      0.0249997      0.0249995      0.0249803      0.0000000      0.0000000      0.0000000      0.0000000
     57.5000000      0.0250000      0.0499979      0.0000000      0.0250000      0.0249998      0.0249997      0.0249995      0.0249831      0.0000000      0.0000000      0.0000000      0.0000000
     58.0000000      0.0250000      0.0499982      0.0000000      0.0250000      0.0249999      0.0249998      0.0249996      0.0249855      0.0000000      0.0000000      0.0000000      0.0000000
     58.5000000      0.0250000      0.0499985      0.0000000      0.0250000      0.0249999      0.0249998      0.0249997      0.0249875      0.0000000      0.0000000      0.0000000      0.0000000
     59.0000000      0.0250000      0.0499987      0.0000000      0.0250000      0.0249999      0.0249998      0.0249997      0.0249893      0.0000000      0.0000000      0.0000000      0.0000000
     59.5000000      0.0250000      0.0499989      0.0000000      0.0250000      0.0249999      0.0249999      0.0249998      0.0249908      0.0000000      0.0000000      0.0000000      0.0000000
